probe_id	rho	p	q_BH
Hs.586715-_at	0.104699	7.103820e-01	8.698670e-01
Hs.652876+_at	0.104699	7.103820e-01	8.698670e-01
Hs.322901_at	-0.104699	7.103820e-01	8.698670e-01
Hs.652108_at	0.104699	7.103820e-01	8.698670e-01
Hs.414809_at	0.104699	7.103820e-01	8.698670e-01
Hs.109_at	0.104699	7.103820e-01	8.698670e-01
Hs.144502_at	0.104699	7.103820e-01	8.698670e-01
Hs.66049_at	-0.104699	7.103820e-01	8.698670e-01
Hs.534931_at	0.104699	7.103820e-01	8.698670e-01
Hs.569497_at	0.104699	7.103820e-01	8.698670e-01
Hs.647726_at	-0.104699	7.103820e-01	8.698670e-01
Hs.634897_at	0.104699	7.103820e-01	8.698670e-01
Hs.649656_at	-0.104699	7.103820e-01	8.698670e-01
Hs.276905_at	0.104699	7.103820e-01	8.698670e-01
Hs.134434_at	0.104699	7.103820e-01	8.698670e-01
Hs.314413_at	0.104699	7.103820e-01	8.698670e-01
Hs.652310_at	-0.104699	7.103820e-01	8.698670e-01
Hs.490795_at	-0.104699	7.103820e-01	8.698670e-01
Hs.648268_at	-0.104699	7.103820e-01	8.698670e-01
Hs.170999_at	-0.104699	7.103820e-01	8.698670e-01
Hs.619984_at	-0.104699	7.103820e-01	8.698670e-01
Hs.502772_at	-0.104699	7.103820e-01	8.698670e-01
Hs.73800_at	0.104699	7.103820e-01	8.698670e-01
Hs.571177_at	-0.104699	7.103820e-01	8.698670e-01
Hs.613388_at	0.104699	7.103820e-01	8.698670e-01
Hs.120094_at	0.104699	7.103820e-01	8.698670e-01
Hs.73454_at	0.104699	7.103820e-01	8.698670e-01
Hs.633301_at	0.104699	7.103820e-01	8.698670e-01
Hs.401388_at	0.104699	7.103820e-01	8.698670e-01
Hs.272401_at	0.104699	7.103820e-01	8.698670e-01
Hs.293274_at	-0.104699	7.103820e-01	8.698670e-01
Hs.592168_at	0.104699	7.103820e-01	8.698670e-01
Hs.560019_at	-0.104699	7.103820e-01	8.698670e-01
Hs.465102_at	0.104699	7.103820e-01	8.698670e-01
Hs.501203_at	0.104699	7.103820e-01	8.698670e-01
Hs.416707_at	0.104699	7.103820e-01	8.698670e-01
Hs.536958_at	0.104699	7.103820e-01	8.698670e-01
Hs.652585_at	-0.104699	7.103820e-01	8.698670e-01
Hs.54473_at	0.104699	7.103820e-01	8.698670e-01
Hs.606337_at	0.104699	7.103820e-01	8.698670e-01
Hs.274256_at	-0.104699	7.103820e-01	8.698670e-01
Hs.534313_at	0.104699	7.103820e-01	8.698670e-01
Hs.23111_at	-0.104699	7.103820e-01	8.698670e-01
Hs.415209_at	0.104699	7.103820e-01	8.698670e-01
Hs.147375_at	-0.104699	7.103820e-01	8.698670e-01
Hs.516998_at	0.104699	7.103820e-01	8.698670e-01
Hs.509513_at	0.104699	7.103820e-01	8.698670e-01
Hs.529322_at	0.104699	7.103820e-01	8.698670e-01
Hs.559000+_at	0.104699	7.103820e-01	8.698670e-01
Hs.235095_at	0.104699	7.103820e-01	8.698670e-01
Hs.593928_at	-0.104699	7.103820e-01	8.698670e-01
Hs.598904_at	0.104699	7.103820e-01	8.698670e-01
Hs.24979_at	-0.104699	7.103820e-01	8.698670e-01
Hs.640026-_at	-0.104699	7.103820e-01	8.698670e-01
Hs.106124_at	0.104699	7.103820e-01	8.698670e-01
Hs.584801_at	-0.104699	7.103820e-01	8.698670e-01
Hs.636439_at	0.104699	7.103820e-01	8.698670e-01
Hs.609761_at	0.104699	7.103820e-01	8.698670e-01
Hs.202672_at	-0.104699	7.103820e-01	8.698670e-01
Hs.427927_at	0.104699	7.103820e-01	8.698670e-01
Hs.355952_at	0.104699	7.103820e-01	8.698670e-01
Hs.7195_at	0.104699	7.103820e-01	8.698670e-01
Hs.29764_at	0.104699	7.103820e-01	8.698670e-01
Hs.439645_at	-0.104699	7.103820e-01	8.698670e-01
Hs.406708_at	0.104699	7.103820e-01	8.698670e-01
Hs.332422_at	-0.104699	7.103820e-01	8.698670e-01
Hs.387255_at	-0.104699	7.103820e-01	8.698670e-01
Hs.621831_at	-0.104699	7.103820e-01	8.698670e-01
Hs.587103_at	0.104699	7.103820e-01	8.698670e-01
Hs.446445_at	0.104699	7.103820e-01	8.698670e-01
Hs.255809_at	-0.104699	7.103820e-01	8.698670e-01
Hs.388255_at	0.104699	7.103820e-01	8.698670e-01
Hs.379613_at	-0.104699	7.103820e-01	8.698670e-01
Hs.532968_at	-0.104699	7.103820e-01	8.698670e-01
Hs.458596_at	0.104699	7.103820e-01	8.698670e-01
Hs.111732_at	0.104699	7.103820e-01	8.698670e-01
Hs.112981_at	-0.104699	7.103820e-01	8.698670e-01
Hs.130849_at	0.104699	7.103820e-01	8.698670e-01
Hs.259619_at	0.104699	7.103820e-01	8.698670e-01
Hs.645360_at	-0.104699	7.103820e-01	8.698670e-01
Hs.24719_at	0.104699	7.103820e-01	8.698670e-01
Hs.425123_at	-0.104699	7.103820e-01	8.698670e-01
Hs.631715_at	0.104699	7.103820e-01	8.698670e-01
Hs.546239_at	-0.104699	7.103820e-01	8.698670e-01
Hs.279714_at	0.104699	7.103820e-01	8.698670e-01
Hs.485104_at	-0.104699	7.103820e-01	8.698670e-01
Hs.469694_at	0.104699	7.103820e-01	8.698670e-01
Hs.221497_at	-0.104699	7.103820e-01	8.698670e-01
Hs.621254+_at	-0.104699	7.103820e-01	8.698670e-01
Hs.99348_at	0.104699	7.103820e-01	8.698670e-01
Hs.550061_at	-0.104699	7.103820e-01	8.698670e-01
Hs.631906_at	-0.104699	7.103820e-01	8.698670e-01
Hs.484782_at	-0.104699	7.103820e-01	8.698670e-01
Hs.651137_at	0.104699	7.103820e-01	8.698670e-01
Hs.302019_at	0.104699	7.103820e-01	8.698670e-01
Hs.279652_at	0.104699	7.103820e-01	8.698670e-01
Hs.436306_at	-0.104699	7.103820e-01	8.698670e-01
Hs.388927_at	0.104699	7.103820e-01	8.698670e-01
Hs.279746_at	-0.104699	7.103820e-01	8.698670e-01
Hs.80132_at	0.104699	7.103820e-01	8.698670e-01
Hs.515872_at	-0.104699	7.103820e-01	8.698670e-01
Hs.632528_at	0.104699	7.103820e-01	8.698670e-01
Hs.588289_at	-0.104699	7.103820e-01	8.698670e-01
Hs.126825_at	-0.104699	7.103820e-01	8.698670e-01
Hs.4997_at	-0.104699	7.103820e-01	8.698670e-01
Hs.593557_at	0.104699	7.103820e-01	8.698670e-01
Hs.420796_at	0.104699	7.103820e-01	8.698670e-01
Hs.600384_at	0.104699	7.103820e-01	8.698670e-01
Hs.643605_at	-0.104699	7.103820e-01	8.698670e-01
Hs.89714_at	-0.104699	7.103820e-01	8.698670e-01
Hs.137282_at	0.101089	7.199912e-01	8.757051e-01
Hs.297967_at	0.101089	7.199912e-01	8.757051e-01
Hs.250083_at	0.101089	7.199912e-01	8.757051e-01
Hs.25674_at	0.101089	7.199912e-01	8.757051e-01
Hs.436725_at	0.101089	7.199912e-01	8.757051e-01
Hs.160411_at	0.101089	7.199912e-01	8.757051e-01
Hs.447659_at	-0.101089	7.199912e-01	8.757051e-01
Hs.136778_at	-0.101089	7.199912e-01	8.757051e-01
Hs.455955_at	0.101089	7.199912e-01	8.757051e-01
Hs.561245_at	0.101089	7.199912e-01	8.757051e-01
Hs.75275_at	-0.101089	7.199912e-01	8.757051e-01
Hs.73527_at	0.101089	7.199912e-01	8.757051e-01
Hs.241529_at	0.101089	7.199912e-01	8.757051e-01
Hs.591845_at	0.101089	7.199912e-01	8.757051e-01
Hs.435022_at	-0.101089	7.199912e-01	8.757051e-01
Hs.339290_at	0.101089	7.199912e-01	8.757051e-01
Hs.118474_at	-0.101089	7.199912e-01	8.757051e-01
Hs.461647_at	0.101089	7.199912e-01	8.757051e-01
Hs.649881_at	0.101089	7.199912e-01	8.757051e-01
Hs.114172_at	0.101089	7.199912e-01	8.757051e-01
Hs.631539_at	-0.101089	7.199912e-01	8.757051e-01
Hs.157688_at	0.101089	7.199912e-01	8.757051e-01
Hs.650645_at	0.101089	7.199912e-01	8.757051e-01
Hs.90250_at	0.101089	7.199912e-01	8.757051e-01
Hs.23616_at	-0.101089	7.199912e-01	8.757051e-01
Hs.19192_at	-0.101089	7.199912e-01	8.757051e-01
Hs.325081_at	-0.101089	7.199912e-01	8.757051e-01
Hs.158665_at	0.101089	7.199912e-01	8.757051e-01
Hs.162032_at	-0.101089	7.199912e-01	8.757051e-01
Hs.491856_at	0.101089	7.199912e-01	8.757051e-01
Hs.552580_at	0.101089	7.199912e-01	8.757051e-01
Hs.609336_at	-0.101089	7.199912e-01	8.757051e-01
Hs.134289_at	-0.101089	7.199912e-01	8.757051e-01
Hs.104672_at	-0.101089	7.199912e-01	8.757051e-01
Hs.632228_at	0.101089	7.199912e-01	8.757051e-01
Hs.592081_at	0.101089	7.199912e-01	8.757051e-01
Hs.25934_at	0.101089	7.199912e-01	8.757051e-01
Hs.282998_at	0.101089	7.199912e-01	8.757051e-01
Hs.105606_at	-0.101089	7.199912e-01	8.757051e-01
Hs.9661_at	0.101089	7.199912e-01	8.757051e-01
Hs.646803_at	0.101089	7.199912e-01	8.757051e-01
Hs.604606_at	-0.101089	7.199912e-01	8.757051e-01
Hs.642697_at	0.101089	7.199912e-01	8.757051e-01
Hs.210343_at	0.101089	7.199912e-01	8.757051e-01
Hs.567888_at	0.101089	7.199912e-01	8.757051e-01
Hs.128279_at	0.101089	7.199912e-01	8.757051e-01
Hs.405925_at	-0.101089	7.199912e-01	8.757051e-01
Hs.382004_at	-0.101089	7.199912e-01	8.757051e-01
Hs.213088_at	0.101089	7.199912e-01	8.757051e-01
Hs.647389_at	0.101089	7.199912e-01	8.757051e-01
Hs.18192_at	0.101089	7.199912e-01	8.757051e-01
Hs.557541_at	-0.101089	7.199912e-01	8.757051e-01
Hs.505824_at	-0.101089	7.199912e-01	8.757051e-01
Hs.568369_at	0.101089	7.199912e-01	8.757051e-01
Hs.67846_at	0.101089	7.199912e-01	8.757051e-01
Hs.21374_at	-0.101089	7.199912e-01	8.757051e-01
Hs.131489_at	0.101089	7.199912e-01	8.757051e-01
Hs.512597_at	0.101089	7.199912e-01	8.757051e-01
Hs.133851_at	0.101089	7.199912e-01	8.757051e-01
Hs.75056_at	-0.101089	7.199912e-01	8.757051e-01
Hs.477887_at	0.101089	7.199912e-01	8.757051e-01
Hs.101937_at	0.101089	7.199912e-01	8.757051e-01
Hs.367992_at	-0.101089	7.199912e-01	8.757051e-01
Hs.590868_at	-0.101089	7.199912e-01	8.757051e-01
Hs.77135_at	-0.101089	7.199912e-01	8.757051e-01
Hs.593734_at	0.101089	7.199912e-01	8.757051e-01
Hs.567255_at	-0.101089	7.199912e-01	8.757051e-01
Hs.25292_at	0.101089	7.199912e-01	8.757051e-01
Hs.526933_at	0.101089	7.199912e-01	8.757051e-01
Hs.520149_at	0.101089	7.199912e-01	8.757051e-01
Hs.111286_at	-0.101089	7.199912e-01	8.757051e-01
Hs.422967_at	-0.101089	7.199912e-01	8.757051e-01
Hs.98947_at	0.101089	7.199912e-01	8.757051e-01
Hs.584852_at	0.101089	7.199912e-01	8.757051e-01
Hs.417029_at	-0.101089	7.199912e-01	8.757051e-01
Hs.488591_at	-0.101089	7.199912e-01	8.757051e-01
Hs.631276_at	0.101089	7.199912e-01	8.757051e-01
Hs.349758_at	0.101089	7.199912e-01	8.757051e-01
Hs.628892_at	0.101089	7.199912e-01	8.757051e-01
Hs.634586_at	0.101089	7.199912e-01	8.757051e-01
Hs.599259_at	0.101089	7.199912e-01	8.757051e-01
Hs.529369_at	-0.101089	7.199912e-01	8.757051e-01
Hs.400613_at	0.101089	7.199912e-01	8.757051e-01
Hs.648893_at	0.101089	7.199912e-01	8.757051e-01
Hs.489309_at	0.101089	7.199912e-01	8.757051e-01
Hs.313905_at	-0.101089	7.199912e-01	8.757051e-01
Hs.444947_at	0.101089	7.199912e-01	8.757051e-01
Hs.272225_at	0.101089	7.199912e-01	8.757051e-01
Hs.612866_at	-0.101089	7.199912e-01	8.757051e-01
Hs.1227_at	0.101089	7.199912e-01	8.757051e-01
Hs.570065_at	0.101089	7.199912e-01	8.757051e-01
Hs.23172_at	0.101089	7.199912e-01	8.757051e-01
Hs.598463_at	-0.101089	7.199912e-01	8.757051e-01
Hs.37204_at	-0.101089	7.199912e-01	8.757051e-01
Hs.404102_at	0.101089	7.199912e-01	8.757051e-01
Hs.435610_at	-0.101089	7.199912e-01	8.757051e-01
Hs.647718_at	0.101089	7.199912e-01	8.757051e-01
Hs.591261_at	-0.101089	7.199912e-01	8.757051e-01
Hs.413678_at	-0.101089	7.199912e-01	8.757051e-01
Hs.626115_at	-0.101089	7.199912e-01	8.757051e-01
Hs.276878_at	-0.101089	7.199912e-01	8.757051e-01
Hs.535639_at	0.101089	7.199912e-01	8.757051e-01
Hs.193370_at	0.101089	7.199912e-01	8.757051e-01
Hs.553684_at	0.101089	7.199912e-01	8.757051e-01
Hs.513635_at	0.101089	7.199912e-01	8.757051e-01
Hs.604069_at	0.101089	7.199912e-01	8.757051e-01
Hs.208597_at	0.101089	7.199912e-01	8.757051e-01
Hs.508545_at	-0.101089	7.199912e-01	8.757051e-01
Hs.646282_at	-0.101089	7.199912e-01	8.757051e-01
Hs.406293_at	-0.101089	7.199912e-01	8.757051e-01
Hs.310333_at	0.101089	7.199912e-01	8.757051e-01
Hs.597516_at	0.097479	7.296395e-01	8.803998e-01
Hs.479656_at	0.097479	7.296395e-01	8.803998e-01
Hs.192854_at	0.097479	7.296395e-01	8.803998e-01
Hs.135458_at	-0.097479	7.296395e-01	8.803998e-01
Hs.631925_at	0.097479	7.296395e-01	8.803998e-01
Hs.525202_at	-0.097479	7.296395e-01	8.803998e-01
Hs.105103_at	0.097479	7.296395e-01	8.803998e-01
Hs.522701_at	-0.097479	7.296395e-01	8.803998e-01
Hs.382062_at	-0.097479	7.296395e-01	8.803998e-01
Hs.266728_at	-0.097479	7.296395e-01	8.803998e-01
Hs.596528_at	-0.097479	7.296395e-01	8.803998e-01
Hs.510324_at	-0.097479	7.296395e-01	8.803998e-01
Hs.136247_at	-0.097479	7.296395e-01	8.803998e-01
Hs.193133_at	-0.097479	7.296395e-01	8.803998e-01
Hs.461420_at	-0.097479	7.296395e-01	8.803998e-01
Hs.527653_at	-0.097479	7.296395e-01	8.803998e-01
Hs.27184_at	0.097479	7.296395e-01	8.803998e-01
Hs.365142_at	0.097479	7.296395e-01	8.803998e-01
Hs.134470_at	0.097479	7.296395e-01	8.803998e-01
Hs.592338_at	0.097479	7.296395e-01	8.803998e-01
Hs.514222_at	-0.097479	7.296395e-01	8.803998e-01
Hs.472564_at	-0.097479	7.296395e-01	8.803998e-01
Hs.606124_at	0.097479	7.296395e-01	8.803998e-01
Hs.304604_at	0.097479	7.296395e-01	8.803998e-01
Hs.306691_at	0.097479	7.296395e-01	8.803998e-01
Hs.303055_at	-0.097479	7.296395e-01	8.803998e-01
Hs.131654_at	0.097479	7.296395e-01	8.803998e-01
Hs.130612_at	0.097479	7.296395e-01	8.803998e-01
Hs.441488_at	0.097479	7.296395e-01	8.803998e-01
Hs.289052_at	0.097479	7.296395e-01	8.803998e-01
Hs.523375_at	0.097479	7.296395e-01	8.803998e-01
Hs.104624_at	-0.097479	7.296395e-01	8.803998e-01
Hs.104806_at	0.097479	7.296395e-01	8.803998e-01
Hs.591607_at	0.097479	7.296395e-01	8.803998e-01
Hs.609878_at	0.097479	7.296395e-01	8.803998e-01
Hs.609917_at	-0.097479	7.296395e-01	8.803998e-01
Hs.591667_at	-0.097479	7.296395e-01	8.803998e-01
Hs.431417_at	0.097479	7.296395e-01	8.803998e-01
Hs.483944_at	-0.097479	7.296395e-01	8.803998e-01
Hs.231367_at	-0.097479	7.296395e-01	8.803998e-01
Hs.232543_at	0.097479	7.296395e-01	8.803998e-01
Hs.120963_at	0.097479	7.296395e-01	8.803998e-01
Hs.123583_at	-0.097479	7.296395e-01	8.803998e-01
Hs.12381_at	0.097479	7.296395e-01	8.803998e-01
Hs.570079_at	0.097479	7.296395e-01	8.803998e-01
Hs.444751_at	-0.097479	7.296395e-01	8.803998e-01
Hs.274470_at	0.097479	7.296395e-01	8.803998e-01
Hs.226499_at	0.097479	7.296395e-01	8.803998e-01
Hs.12229_at	0.097479	7.296395e-01	8.803998e-01
Hs.153934_at	-0.097479	7.296395e-01	8.803998e-01
Hs.144468_at	0.097479	7.296395e-01	8.803998e-01
Hs.506215_at	-0.097479	7.296395e-01	8.803998e-01
Hs.412939_at	0.097479	7.296395e-01	8.803998e-01
Hs.80658_at	-0.097479	7.296395e-01	8.803998e-01
Hs.586943_at	-0.097479	7.296395e-01	8.803998e-01
Hs.443379_at	0.097479	7.296395e-01	8.803998e-01
Hs.208229_at	0.097479	7.296395e-01	8.803998e-01
Hs.639427+_at	0.097479	7.296395e-01	8.803998e-01
Hs.129268_at	-0.097479	7.296395e-01	8.803998e-01
Hs.37014_at	0.097479	7.296395e-01	8.803998e-01
Hs.147826_at	0.097479	7.296395e-01	8.803998e-01
Hs.55410_at	-0.097479	7.296395e-01	8.803998e-01
Hs.174508_at	0.097479	7.296395e-01	8.803998e-01
Hs.306973_at	0.097479	7.296395e-01	8.803998e-01
Hs.173202_at	0.097479	7.296395e-01	8.803998e-01
Hs.532803_at	0.097479	7.296395e-01	8.803998e-01
Hs.279529_at	0.097479	7.296395e-01	8.803998e-01
Hs.279709_at	-0.097479	7.296395e-01	8.803998e-01
Hs.444059_at	0.097479	7.296395e-01	8.803998e-01
Hs.444208_at	-0.097479	7.296395e-01	8.803998e-01
Hs.126869_at	-0.097479	7.296395e-01	8.803998e-01
Hs.125829_at	-0.097479	7.296395e-01	8.803998e-01
Hs.147643_at	0.097479	7.296395e-01	8.803998e-01
Hs.553298_at	0.097479	7.296395e-01	8.803998e-01
Hs.490224_at	-0.097479	7.296395e-01	8.803998e-01
Hs.435302_at	0.097479	7.296395e-01	8.803998e-01
Hs.652400_at	0.097479	7.296395e-01	8.803998e-01
Hs.643184_at	-0.097479	7.296395e-01	8.803998e-01
Hs.533712_at	0.097479	7.296395e-01	8.803998e-01
Hs.13285_at	0.097479	7.296395e-01	8.803998e-01
Hs.132696+_at	0.097479	7.296395e-01	8.803998e-01
Hs.643560_at	0.097479	7.296395e-01	8.803998e-01
Hs.643599_at	0.097479	7.296395e-01	8.803998e-01
Hs.622520_at	-0.097479	7.296395e-01	8.803998e-01
Hs.643961_at	-0.097479	7.296395e-01	8.803998e-01
Hs.649207_at	-0.097479	7.296395e-01	8.803998e-01
Hs.591382_at	-0.097479	7.296395e-01	8.803998e-01
Hs.315369_at	0.097479	7.296395e-01	8.803998e-01
Hs.501794_at	0.097479	7.296395e-01	8.803998e-01
Hs.501833_at	0.097479	7.296395e-01	8.803998e-01
Hs.126057_at	0.097479	7.296395e-01	8.803998e-01
Hs.371380_at	0.097479	7.296395e-01	8.803998e-01
Hs.277533_at	-0.097479	7.296395e-01	8.803998e-01
Hs.374180_at	0.097479	7.296395e-01	8.803998e-01
Hs.34526_at	0.097479	7.296395e-01	8.803998e-01
Hs.612942_at	0.097479	7.296395e-01	8.803998e-01
Hs.591415_at	0.097479	7.296395e-01	8.803998e-01
Hs.170378_at	0.097479	7.296395e-01	8.803998e-01
Hs.348262_at	-0.097479	7.296395e-01	8.803998e-01
Hs.632324_at	0.097479	7.296395e-01	8.803998e-01
Hs.610653_at	0.097479	7.296395e-01	8.803998e-01
Hs.591579_at	0.097479	7.296395e-01	8.803998e-01
Hs.433300_at	0.097479	7.296395e-01	8.803998e-01
Hs.651022_at	-0.097479	7.296395e-01	8.803998e-01
Hs.4253_at	0.097479	7.296395e-01	8.803998e-01
Hs.269722_at	0.097479	7.296395e-01	8.803998e-01
Hs.69049_at	0.097479	7.296395e-01	8.803998e-01
Hs.509017_at	0.097479	7.296395e-01	8.803998e-01
Hs.71040_at	-0.097479	7.296395e-01	8.803998e-01
Hs.508623_at	0.097479	7.296395e-01	8.803998e-01
Hs.411695_at	-0.097479	7.296395e-01	8.803998e-01
Hs.481526_at	-0.097479	7.296395e-01	8.803998e-01
Hs.620001_at	-0.097479	7.296395e-01	8.803998e-01
Hs.591121_at	-0.097479	7.296395e-01	8.803998e-01
Hs.525796_at	-0.097479	7.296395e-01	8.803998e-01
Hs.522109_at	0.097479	7.296395e-01	8.803998e-01
Hs.249828_at	0.097479	7.296395e-01	8.803998e-01
Hs.26226_at	0.097479	7.296395e-01	8.803998e-01
Hs.459162_at	0.097479	7.296395e-01	8.803998e-01
Hs.597310_at	-0.097479	7.296395e-01	8.803998e-01
Hs.11590_at	-0.097479	7.296395e-01	8.803998e-01
Hs.652144_at	0.097479	7.296395e-01	8.803998e-01
Hs.649789_at	-0.097479	7.296395e-01	8.803998e-01
Hs.493739_at	-0.097479	7.296395e-01	8.803998e-01
Hs.155586_at	0.097479	7.296395e-01	8.803998e-01
Hs.594436_at	-0.097479	7.296395e-01	8.803998e-01
Hs.593942_at	0.097479	7.296395e-01	8.803998e-01
Hs.372331_at	0.097479	7.296395e-01	8.803998e-01
Hs.4993_at	-0.097479	7.296395e-01	8.803998e-01
Hs.255932_at	-0.097479	7.296395e-01	8.803998e-01
Hs.631914_at	0.097479	7.296395e-01	8.803998e-01
Hs.387856_at	-0.097479	7.296395e-01	8.803998e-01
Hs.449207_at	-0.093868	7.393255e-01	8.851186e-01
Hs.631907_at	0.093868	7.393255e-01	8.851186e-01
Hs.458747_at	-0.093868	7.393255e-01	8.851186e-01
Hs.520339_at	0.093868	7.393255e-01	8.851186e-01
Hs.525485_at	0.093868	7.393255e-01	8.851186e-01
Hs.98945_at	-0.093868	7.393255e-01	8.851186e-01
Hs.581035_at	-0.093868	7.393255e-01	8.851186e-01
Hs.525006_at	-0.093868	7.393255e-01	8.851186e-01
Hs.258855_at	-0.093868	7.393255e-01	8.851186e-01
Hs.389277_at	0.093868	7.393255e-01	8.851186e-01
Hs.620532_at	0.093868	7.393255e-01	8.851186e-01
Hs.446350_at	0.093868	7.393255e-01	8.851186e-01
Hs.458358_at	0.093868	7.393255e-01	8.851186e-01
Hs.632161_at	-0.093868	7.393255e-01	8.851186e-01
Hs.592095_at	0.093868	7.393255e-01	8.851186e-01
Hs.645517_at	0.093868	7.393255e-01	8.851186e-01
Hs.295449_at	-0.093868	7.393255e-01	8.851186e-01
Hs.18889_at	-0.093868	7.393255e-01	8.851186e-01
Hs.534539_at	0.093868	7.393255e-01	8.851186e-01
Hs.141125_at	0.093868	7.393255e-01	8.851186e-01
Hs.137154_at	0.093868	7.393255e-01	8.851186e-01
Hs.5476_at	0.093868	7.393255e-01	8.851186e-01
Hs.591518_at	-0.093868	7.393255e-01	8.851186e-01
Hs.91546_at	0.093868	7.393255e-01	8.851186e-01
Hs.594828_at	0.093868	7.393255e-01	8.851186e-01
Hs.117339_at	0.093868	7.393255e-01	8.851186e-01
Hs.245477_at	0.093868	7.393255e-01	8.851186e-01
Hs.109437_at	0.093868	7.393255e-01	8.851186e-01
Hs.632314_at	-0.093868	7.393255e-01	8.851186e-01
Hs.379414_at	-0.093868	7.393255e-01	8.851186e-01
Hs.494419_at	0.093868	7.393255e-01	8.851186e-01
Hs.543332_at	-0.093868	7.393255e-01	8.851186e-01
Hs.37026_at	0.093868	7.393255e-01	8.851186e-01
Hs.626676_at	-0.093868	7.393255e-01	8.851186e-01
Hs.278436_at	-0.093868	7.393255e-01	8.851186e-01
Hs.277704_at	0.093868	7.393255e-01	8.851186e-01
Hs.467701_at	0.093868	7.393255e-01	8.851186e-01
Hs.46730_at	0.093868	7.393255e-01	8.851186e-01
Hs.567973_at	0.093868	7.393255e-01	8.851186e-01
Hs.467338_at	-0.093868	7.393255e-01	8.851186e-01
Hs.591803_at	0.093868	7.393255e-01	8.851186e-01
Hs.151413_at	0.093868	7.393255e-01	8.851186e-01
Hs.652226_at	-0.093868	7.393255e-01	8.851186e-01
Hs.371045_at	0.093868	7.393255e-01	8.851186e-01
Hs.403937_at	-0.093868	7.393255e-01	8.851186e-01
Hs.500874_at	-0.093868	7.393255e-01	8.851186e-01
Hs.649528_at	-0.093868	7.393255e-01	8.851186e-01
Hs.324104_at	0.093868	7.393255e-01	8.851186e-01
Hs.50130_at	-0.093868	7.393255e-01	8.851186e-01
Hs.603945_at	0.093868	7.393255e-01	8.851186e-01
Hs.643702_at	0.093868	7.393255e-01	8.851186e-01
Hs.532044_at	0.093868	7.393255e-01	8.851186e-01
Hs.282975_at	0.093868	7.393255e-01	8.851186e-01
Hs.476179_at	-0.093868	7.393255e-01	8.851186e-01
Hs.643267_at	0.093868	7.393255e-01	8.851186e-01
Hs.511816_at	-0.093868	7.393255e-01	8.851186e-01
Hs.487564_at	0.093868	7.393255e-01	8.851186e-01
Hs.648257_at	0.093868	7.393255e-01	8.851186e-01
Hs.146978_at	0.093868	7.393255e-01	8.851186e-01
Hs.515215_at	0.093868	7.393255e-01	8.851186e-01
Hs.530823_at	-0.093868	7.393255e-01	8.851186e-01
Hs.127011_at	0.093868	7.393255e-01	8.851186e-01
Hs.647500_at	0.093868	7.393255e-01	8.851186e-01
Hs.591291_at	-0.093868	7.393255e-01	8.851186e-01
Hs.591255_at	-0.093868	7.393255e-01	8.851186e-01
Hs.12_at	-0.093868	7.393255e-01	8.851186e-01
Hs.129193_at	0.093868	7.393255e-01	8.851186e-01
Hs.128757_at	0.093868	7.393255e-01	8.851186e-01
Hs.593413_at	-0.093868	7.393255e-01	8.851186e-01
Hs.211520_at	-0.093868	7.393255e-01	8.851186e-01
Hs.211602_at	-0.093868	7.393255e-01	8.851186e-01
Hs.587123_at	0.093868	7.393255e-01	8.851186e-01
Hs.638895_at	0.093868	7.393255e-01	8.851186e-01
Hs.302435_at	-0.093868	7.393255e-01	8.851186e-01
Hs.484703_at	0.093868	7.393255e-01	8.851186e-01
Hs.436298_at	-0.093868	7.393255e-01	8.851186e-01
Hs.555966_at	0.093868	7.393255e-01	8.851186e-01
Hs.143939_at	0.093868	7.393255e-01	8.851186e-01
Hs.444520_at	0.093868	7.393255e-01	8.851186e-01
Hs.37288_at	0.093868	7.393255e-01	8.851186e-01
Hs.1547_at	-0.093868	7.393255e-01	8.851186e-01
Hs.373959_at	0.093868	7.393255e-01	8.851186e-01
Hs.373498_at	0.093868	7.393255e-01	8.851186e-01
Hs.634756_at	0.093868	7.393255e-01	8.851186e-01
Hs.231029_at	0.093868	7.393255e-01	8.851186e-01
Hs.142908_at	0.093868	7.393255e-01	8.851186e-01
Hs.412102_at	-0.093868	7.393255e-01	8.851186e-01
Hs.646079_at	-0.093868	7.393255e-01	8.851186e-01
Hs.187861_at	-0.093868	7.393255e-01	8.851186e-01
Hs.299256_at	0.093868	7.393255e-01	8.851186e-01
Hs.561909_at	0.093868	7.393255e-01	8.851186e-01
Hs.438709_at	0.093868	7.393255e-01	8.851186e-01
Hs.291587_at	0.093868	7.393255e-01	8.851186e-01
Hs.621236_at	0.093868	7.393255e-01	8.851186e-01
Hs.291487_at	0.093868	7.393255e-01	8.851186e-01
Hs.621399_at	0.093868	7.393255e-01	8.851186e-01
Hs.196384_at	-0.093868	7.393255e-01	8.851186e-01
Hs.477866_at	0.093868	7.393255e-01	8.851186e-01
Hs.333958_at	0.093868	7.393255e-01	8.851186e-01
Hs.651220_at	0.093868	7.393255e-01	8.851186e-01
Hs.59506_at	0.093868	7.393255e-01	8.851186e-01
Hs.523687_at	0.093868	7.393255e-01	8.851186e-01
Hs.605380_at	0.093868	7.393255e-01	8.851186e-01
Hs.591950_at	0.093868	7.393255e-01	8.851186e-01
Hs.181156_at	-0.093868	7.393255e-01	8.851186e-01
Hs.75514_at	-0.093868	7.393255e-01	8.851186e-01
